id,brand,name,price,price_sign,currency,image_link,product_link,website_link,website,description,rating,category,product_type,tag_list/0,tag_list/1,created_at,updated_at,product_api_url,api_featured_image,product_colors/0/hex_value,product_colors/0/colour_name,product_colors/1/hex_value,product_colors/1/colour_name,product_colors/2/hex_value,product_colors/2/colour_name,product_colors/3/hex_value,product_colors/3/colour_name,product_colors/4/hex_value,product_colors/4/colour_name,product_colors/5/hex_value,product_colors/5/colour_name,product_colors/6/hex_value,product_colors/6/colour_name,product_colors/7/hex_value,product_colors/7/colour_name,product_colors/8/hex_value,product_colors/8/colour_name,product_colors/9/hex_value,product_colors/9/colour_name,product_colors/10/hex_value,product_colors/10/colour_name,product_colors/11/hex_value,product_colors/11/colour_name,product_colors/12/hex_value,product_colors/12/colour_name,product_colors/13/hex_value,product_colors/13/colour_name,product_colors/14/hex_value,product_colors/14/colour_name,product_colors/15/hex_value,product_colors/15/colour_name,product_colors/16/hex_value,product_colors/16/colour_name,product_colors/17/hex_value,product_colors/17/colour_name,product_colors/18/hex_value,product_colors/18/colour_name,product_colors/19/hex_value,product_colors/19/colour_name,product_colors/20/hex_value,product_colors/20/colour_name,product_colors/21/hex_value,product_colors/21/colour_name,product_colors/22/hex_value,product_colors/22/colour_name,product_colors/23/hex_value,product_colors/23/colour_name,product_colors/24/hex_value,product_colors/24/colour_name,product_colors/25/hex_value,product_colors/25/colour_name,product_colors/26/hex_value,product_colors/26/colour_name,product_colors/27/hex_value,product_colors/27/colour_name,product_colors/28/hex_value,product_colors/28/colour_name,product_colors/29/hex_value,product_colors/29/colour_name,product_colors/30/hex_value,product_colors/30/colour_name,product_colors/31/hex_value,product_colors/31/colour_name,product_colors/32/hex_value,product_colors/32/colour_name,product_colors/33/hex_value,product_colors/33/colour_name,product_colors/34/hex_value,product_colors/34/colour_name,product_colors/35/hex_value,product_colors/35/colour_name,product_colors/36/hex_value,product_colors/36/colour_name,product_colors/37/hex_value,product_colors/37/colour_name,product_colors/38/hex_value,product_colors/38/colour_name,product_colors/39/hex_value,product_colors/39/colour_name,product_colors/40/hex_value,product_colors/40/colour_name,product_colors/41/hex_value,product_colors/41/colour_name,product_colors/42/hex_value,product_colors/42/colour_name,product_colors/43/hex_value,product_colors/43/colour_name,product_colors/44/hex_value,product_colors/44/colour_name,product_colors/45/hex_value,product_colors/45/colour_name,tag_list/2,tag_list/3,tag_list/4,tag_list/5,tag_list/6,product_colors/46/hex_value,product_colors/46/colour_name,product_colors/47/hex_value,product_colors/47/colour_name,product_colors/48/hex_value,product_colors/48/colour_name,product_colors/49/hex_value,product_colors/49/colour_name,product_colors/50/hex_value,product_colors/50/colour_name,product_colors/51/hex_value,product_colors/51/colour_name,product_colors/52/hex_value,product_colors/52/colour_name,product_colors/53/hex_value,product_colors/53/colour_name,product_colors/54/hex_value,product_colors/54/colour_name,product_colors/55/hex_value,product_colors/55/colour_name,product_colors/56/hex_value,product_colors/56/colour_name,product_colors/57/hex_value,product_colors/57/colour_name,product_colors/58/hex_value,product_colors/58/colour_name,product_colors/59/hex_value,product_colors/59/colour_name,product_colors/60/hex_value,product_colors/60/colour_name,product_colors/61/hex_value,product_colors/61/colour_name,product_colors/62/hex_value,product_colors/62/colour_name,product_colors/63/hex_value,product_colors/63/colour_name,product_colors/64/hex_value,product_colors/64/colour_name,product_colors/65/hex_value,product_colors/65/colour_name,product_colors/66/hex_value,product_colors/66/colour_name,product_colors/67/hex_value,product_colors/67/colour_name,product_colors/68/hex_value,product_colors/68/colour_name,product_colors/69/hex_value,product_colors/69/colour_name,product_colors/70/hex_value,product_colors/70/colour_name,product_colors/71/hex_value,product_colors/71/colour_name,product_colors/72/hex_value,product_colors/72/colour_name,product_colors/73/hex_value,product_colors/73/colour_name,product_colors/74/hex_value,product_colors/74/colour_name,product_colors/75/hex_value,product_colors/75/colour_name,product_colors/76/hex_value,product_colors/76/colour_name,product_colors/77/hex_value,product_colors/77/colour_name,product_colors/78/hex_value,product_colors/78/colour_name,product_colors/79/hex_value,product_colors/79/colour_name,product_colors/80/hex_value,product_colors/80/colour_name,product_colors/81/hex_value,product_colors/81/colour_name,product_colors/82/hex_value,product_colors/82/colour_name,product_colors/83/hex_value,product_colors/83/colour_name,product_colors/84/hex_value,product_colors/84/colour_name,product_colors/85/hex_value,product_colors/85/colour_name,product_colors/86/hex_value,product_colors/86/colour_name,product_colors/87/hex_value,product_colors/87/colour_name,product_colors/88/hex_value,product_colors/88/colour_name,product_colors/89/hex_value,product_colors/89/colour_name,product_colors/90/hex_value,product_colors/90/colour_name,product_colors/91/hex_value,product_colors/91/colour_name,product_colors/92/hex_value,product_colors/92/colour_name,product_colors/93/hex_value,product_colors/93/colour_name,product_colors/94/hex_value,product_colors/94/colour_name,product_colors/95/hex_value,product_colors/95/colour_name,product_colors/96/hex_value,product_colors/96/colour_name,product_colors/97/hex_value,product_colors/97/colour_name,product_colors/98/hex_value,product_colors/98/colour_name,product_colors/99/hex_value,product_colors/99/colour_name,product_colors/100/hex_value,product_colors/100/colour_name,product_colors/101/hex_value,product_colors/101/colour_name,product_colors/102/hex_value,product_colors/102/colour_name,product_colors/103/hex_value,product_colors/103/colour_name,product_colors/104/hex_value,product_colors/104/colour_name,product_colors/105/hex_value,product_colors/105/colour_name,product_colors/106/hex_value,product_colors/106/colour_name,product_colors/107/hex_value,product_colors/107/colour_name,product_colors/108/hex_value,product_colors/108/colour_name,product_colors/109/hex_value,product_colors/109/colour_name,product_colors/110/hex_value,product_colors/110/colour_name,product_colors/111/hex_value,product_colors/111/colour_name,product_colors/112/hex_value,product_colors/112/colour_name,product_colors/113/hex_value,product_colors/113/colour_name,product_colors/114/hex_value,product_colors/114/colour_name,product_colors/115/hex_value,product_colors/115/colour_name,product_colors/116/hex_value,product_colors/116/colour_name,product_colors/117/hex_value,product_colors/117/colour_name,product_colors/118/hex_value,product_colors/118/colour_name,product_colors/119/hex_value,product_colors/119/colour_name,tag_list/7
164,l'oreal,L'Oreal Infallible Nail Polish in Iconic Indigo ,10.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/23d8770e2765d0ecd6faf613e5817cea_ra,w158,h184_pa,w158,h184.jpg",https://well.ca/products/loreal-infallible-nail-polish-in_102187.html,https://well.ca,www.loreal.com,"L'Oreal Infallible Nail Polish gives you fantastic gel-like nail colour with a tinted top coat to match!This Infallible nail polish has an exclusive hybrid combo of silicone and Flex-Resin™ that 
interact with one another to create a unique matrix. The formulas are a 
combination of film forming polymer, gellifying agents and crystal 
copolymer designed to bring durability, adhesion to nail and brilliant 
shine. Provides a smooth, plump, spectacular gel shine manicure that 
lasts.Features: Up to 12-day wear
Spectacular gel shine
Matching tinted top coat
No nail damage
Easy to remove",,,nail_polish,,,2016-10-01T18:27:33.744Z,2017-12-23T20:51:12.225Z,https://makeup-api.herokuapp.com/api/v1/products/164.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/164/original/data?1514062272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,l'oreal,L'Oreal Infallible Nail Polish in Ocean Infini,10.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/b90ec1716dfb0c840e32da08d95acc7d_ra,w158,h184_pa,w158,h184.jpg",https://well.ca/products/loreal-infallible-nail-polish-in_102191.html,https://well.ca,www.loreal.com,"L'Oreal Infallible Nail Polish gives you fantastic gel-like nail colour with a tinted top coat to match!This Infallible nail polish has an exclusive hybrid combo of silicone and Flex-Resin™ that 
interact with one another to create a unique matrix. The formulas are a 
combination of film forming polymer, gellifying agents and crystal 
copolymer designed to bring durability, adhesion to nail and brilliant 
shine. Provides a smooth, plump, spectacular gel shine manicure that 
lasts.Features: Up to 12-day wear
Spectacular gel shine
Matching tinted top coat
No nail damage
Easy to remove",,,nail_polish,,,2016-10-01T18:27:28.434Z,2017-12-23T20:51:12.101Z,https://makeup-api.herokuapp.com/api/v1/products/162.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/162/original/data?1514062272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,misa,Misa Nail Laquer,9.39,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/a0e2af7b4c21ab132512dba3483d35de_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/misa-nail-laquer_50188.html,https://well.ca,www.misastore.com,"Misa's original nail lacquer formula was developed to meet the product requirements of demanding nail technicians. Each lacquer is properly balanced with resin, plasticizer and nitrocellulose to provide a durable film that offers high gloss, exceptional wear and maximum protection for the nail.The lacquers provide durability for the ultimate in chip-free results, with each lacquer offering a carefully balanced blend of film formers that are not adversely affected when exposed to water or detergents. The formula is nonfading with lasting color fidelity over time, as the use of UV absorbers helps maintain the true colors. The lacquers maintain an excellent shelf life, with a formula that prevents pigment migration, striation, settling and syneresis over longer periods of time than most other nail enamel formulas. And, as we guarantee, the chip-resistant polishes promise superior wear and exceptional gloss retention, while helping to condition, protect, strengthen and reinforce the natural nail.",5,,nail_polish,Vegan,,2016-10-01T18:27:27.227Z,2017-12-23T20:51:12.512Z,https://makeup-api.herokuapp.com/api/v1/products/161.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/161/original/data?1514062272,#D5A026,Under My Sunbrella ,#7B113A,Summer Love ,#104F8D,Mermaid Dreams ,#CA6527,Endless Keys ,#EB4843,Bop Till You Drop ,#93C0A9,Catch A Flick ,#DE8FA4,Go For The Pinks ,#D4D5B6,Got It Made in the Shade ,#DCA29E,Pop The Clutch ,#3DAC81,Blame It On Fat Tuesday ,#ECE95E,Jester Ate the King Cake ,#EE3794,Party In the Masquerade ,#584D97,Throw Me Something Purple Please ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,l'oreal,L'Oreal Infallible Nail Polish in Petale Revival,10.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/8bfba92993344fec7c4179ddd74ddde4_ra,w158,h184_pa,w158,h184.jpg",https://well.ca/products/loreal-infallible-nail-polish-in_102197.html,https://well.ca,www.loreal.com,"L'Oreal Infallible Nail Polish gives you fantastic gel-like nail colour with a tinted top coat to match!This Infallible nail polish has an exclusive hybrid combo of silicone and Flex-Resin™ that 
interact with one another to create a unique matrix. The formulas are a 
combination of film forming polymer, gellifying agents and crystal 
copolymer designed to bring durability, adhesion to nail and brilliant 
shine. Provides a smooth, plump, spectacular gel shine manicure that 
lasts.Features: Up to 12-day wear
Spectacular gel shine
Matching tinted top coat
No nail damage
Easy to remove",5,,nail_polish,,,2016-10-01T18:27:23.267Z,2017-12-23T20:51:11.543Z,https://makeup-api.herokuapp.com/api/v1/products/158.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/158/original/data?1514062271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,salon perfect,Salon Perfect Nail Lacquer ,6.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/345fc4da3d9055f3742272714aace73b_ra,w158,h184_pa,w158,h184.png",https://well.ca/products/salon-perfect-nail-lacquer_114045.html,https://well.ca,www.salonperfect.com,"Salon Perfect Nail Lacquer has a color for every occasion. Dress up your nails with 32 core shades, limited edition collections, and specialty top coats. These professional, salon-tested formulas come in long-wearing cremes, shimmers, glitters, metallics, neons and top coats.Features:Fashion-forward colorsLong-lasting professional formulas1 Coat Coverage Brush 3 Free FormulaDirections: Trim & File Nails. Push Cuticles Back. Clean Nails. Apply One Thin Coat of Nail Polish (wait 1-2 minutes for dry). Apply 2-3 Additional Thin Coats (to preferred coverage).",,,nail_polish,,,2016-10-01T18:27:21.521Z,2017-12-23T20:51:11.247Z,https://makeup-api.herokuapp.com/api/v1/products/157.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/157/original/open-uri20171223-4-35bkx?1514062271,#3E0D70,A Royal Affair  ,#0B8EA7,Bermuda Baby  ,#96A8B4,Cold As Ice ,#A57B88,Cosmic Dust (Top Coat)  ,#521419,Fiesty Fishnet ,#F12BB8,Fired Up Fuchsia  ,#F37B6B,Flamingo Flair  ,#F16293,Foxy Lady  ,#E3B2A4,Georgia Peach ,#967D50,Gold Leaf  ,#058B72,Gone Sailing  ,#FE3A68,Haute Pink  ,#730118,He's With Me! ,#837E9A,Lilacking Control  ,#02E72D,Loopy Lime ,#93B592,Mint Julep  ,#B1ADA9,Mother of Pearl (Top Coat)  ,#131315,Oil Slick  ,#BB687A,Pearlie Pink  ,#EF4EA4,Perky Pink  ,#AC0173,Plum Sorbet ,#E2B7BF,Put A Ring On It  ,#7450A7,Razzle Dazzle  ,#8BA85C,Ruby's Cubes (Top Coat)  ,#C70F14,Salsa Dance ,#81437B,Shocked ,#295D92,"Star Light, Star Bright  ",#F5F5F6,Sugar Cube  ,#F2769B,Tickled Pink  ,#989EA5,Titanium  ,#ECFA05,Yowza Yellow ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,moov,Moov Cosmetics Home Grown Canuck Collection,14.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/65ca894afba3c4351a3db71c24234c50_ra,w158,h184_pa,w158,h184.jpg",https://well.ca/products/moov-cosmetics-home-grown-canuck_116061.html,https://well.ca,www.moovcosmetics.com,"The Moov Cosmetics Home Grown Canuck Collection is a vegan nail colour that has a fun representation of shades from East to West.Features:VeganLonger lasting wearCreamy applicationDirections: Apply two coats, best results with Moov 2-in-1 Prime & Prep application.Ingredients: Butyl Acetate, Ethyl Acetate, Nitrocellulose, Adipic Acid/Neopentyl, Gloycol/Trimellitic Anhydride, Copolymer, Tributyl Citrate, Isopropyl Alcohol, Strearalkonium Bentonite, Acrylates Copolymer, Silica,Benzophenone-1, Trimethylpentanediyl DibenzoateNatural, Vegan, Gluten Free, Fair Trade, Sugar Free, Non-GMO, Dairy Free",3,,nail_polish,Natural,Vegan,2016-10-01T18:27:19.853Z,2017-12-23T20:51:11.135Z,https://makeup-api.herokuapp.com/api/v1/products/156.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/156/original/data?1514062271,#251414,Deep Creek ,#521B3E,Canadian Wildberries ,#A99483,Double Double ,#C4658F,Lunching In Yorkville ,#8C0002,True North ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gluten Free,Fair Trade,Sugar Free,Non-GMO,Dairy Free,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canadian
154,l'oreal,L'Oreal Infallible Nail Polish in Irresistible Bonbon,10.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/69ca8bd686b0c24e44a2033f4aacf035_ra,w158,h184_pa,w158,h184.jpg",https://well.ca/products/loreal-infallible-nail-polish-in_102190.html,https://well.ca,www.loreal.com,"L'Oreal Infallible Nail Polish gives you fantastic gel-like nail colour with a tinted top coat to match!This Infallible nail polish has an exclusive hybrid combo of silicone and Flex-Resin™ that 
interact with one another to create a unique matrix. The formulas are a 
combination of film forming polymer, gellifying agents and crystal 
copolymer designed to bring durability, adhesion to nail and brilliant 
shine. Provides a smooth, plump, spectacular gel shine manicure that 
lasts.Features: Up to 12-day wear
Spectacular gel shine
Matching tinted top coat
No nail damage
Easy to remove",,,nail_polish,,,2016-10-01T18:27:15.795Z,2017-12-23T20:51:10.631Z,https://makeup-api.herokuapp.com/api/v1/products/154.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/154/original/data?1514062270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,orly,Orly EPIX Flexible Sealcoat,13.49,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/648283e42d7fafb7c03e8c60274cd5e0_ra,w158,h184_pa,w158,h184.png",https://well.ca/products/orly-epix-flexible-sealcoat_106342.html?cat=678,https://well.ca,www.orlybeauty.com,"Orly introduces the next big thing in the industry. EPIX Flexible Color is a 2 step manicure system that has a long wearing formula with smudge-fixing technology.Features:Dries faster - in less than 8 minutesLasts longer - over a weekInnovative Smudge-Fixing Technology allows the formula to remain elastic and flex with the nail, making smudges and chips a thing of the pastApplies easily and removes like a polishNew Custom 600 Bristle Count Brush Technology and Gripper Cap provide precise application and even coverage on the nailDelivers a high shine finishHow Does it Work?Step 1 Flexible Colour: Begin by performing a dry manicure. Lightly buff nails and clean nail surface with alcohol.  Apply an even coat of EPIX Flexible Color to all ten nails.  Apply a second coat for full coverageStep 2 Flexible Sealcoat: Finish with 1 coat of EPIX Flexible Sealcoat to seal in color and shine.  For extended wear, reapply Sealcoat after three days.* Smudges will continue to self-repair until the Flexible Color is fully dry.",5,,nail_polish,,,2016-10-01T18:27:14.218Z,2017-12-23T20:51:10.492Z,https://makeup-api.herokuapp.com/api/v1/products/153.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/153/original/open-uri20171223-4-snvley?1514062270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,orly,Orly Nail Lacquer,8,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/65bd0249fe43da8261d6f0b5f78b1826_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/orly-nail-lacquer_61017.html,https://well.ca,www.orlybeauty.com,"As one of the nail care industry's renowned color houses Orly has established a dynamic palette composed 
of subtle sheers, vivid crèmes, dazzling shimmers, smooth glitters and 
hot neons! Plus, each ORLY lacquer is free of DBP, Toluene, Formaldehyde
 and features Orly's award-winning Gripper Cap.",,,nail_polish,,,2016-10-01T18:27:00.769Z,2017-12-23T20:51:09.665Z,https://makeup-api.herokuapp.com/api/v1/products/151.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/151/original/data?1514062269,#e63350,Butterflies (40673) ,#e21d4b,Lola (40660) ,#da3778,Oh Cabana Boy (40466) ,#e11936,Terracota (40071) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,orly,Orly EPIX Flexible Color ,13.49,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/27739f49c78555db95538d22383f4da2_ra,w158,h184_pa,w158,h184.png",https://well.ca/products/orly-epix-flexible-color_106334.html,https://well.ca,www.orlybeauty.com,"Orly introduces the next big thing in the industry. EPIX Flexible Color is a 2 step manicure system that has a long wearing formula with smudge-fixing technology.Features:Dries faster - in less than 8 minutesLasts longer - over a weekInnovative Smudge-Fixing Technology allows the formula to remain elastic and flex with the nail, making smudges and chips a thing of the pastApplies easily and removes like a polishNew Custom 600 Bristle Count Brush Technology and Gripper Cap provide precise application and even coverage on the nailDelivers a high shine finishHow Does it Work?Step 1 Flexible Colour: Begin by performing a dry manicure. Lightly buff nails and clean nail surface with alcohol.  Apply an even coat of EPIX Flexible Color to all ten nails.  Apply a second coat for full coverage.Step 2 Flexible Sealcoat: Finish with 1 coat of EPIX Flexible Sealcoat to seal in color and shine.  For extended wear, reapply Sealcoat after three days.* Smudges will continue to self-repair until the Flexible Color is fully dry.",3,,nail_polish,,,2016-10-01T18:26:55.585Z,2017-12-23T20:51:09.089Z,https://makeup-api.herokuapp.com/api/v1/products/149.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/149/original/open-uri20171223-4-3bd28i?1514062268,#410211,Acceptance Speech  ,#DF036D,Backlit  ,#020202,Blacklist  ,#AD0248,Box Office Smash  ,#80ADB3,Cameo ,#51010E,Casablanca ,#F78963,Casting Couch  ,#152B77,Cinematic  ,#0061BF,Cliffhanger  ,#A00260,End Scene  ,#007E85,Green Screen  ,#FF2784,Headliner  ,#5D0016,Iconic  ,#C60C21,Improv  ,#AD4564,Intermission  ,#713A48,Leading Lady  ,#071485,Melodrama  ,#9F1626,Nominee ,#640101,Opening Night  ,#EC4697,Out-Take  ,#F7F6F6,Overexposed ,#EB1B03,Preview  ,#423D38,Silver Screen  ,#C39561,Special Effects ,#F51D04,Spoiler Alert  ,#9A0C2F,Star Treatment  ,#AC1B82,The Industry  ,#B0A07F,Tinseltown  ,#ED4696,Triple Threat  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,orly,Orly Nail Lacquer ,8,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/4e761b6e77b356384470b15229b31023_ra,w158,h184_pa,w158,h184.jpeg",https://well.ca/products/orly-nail-lacquer_61019.html,https://well.ca,www.orlybeauty.com,"As one of the nail care industry's renowned color houses Orly has established a dynamic palette composed 
of subtle sheers, vivid crèmes, dazzling shimmers, smooth glitters and 
hot neons! Plus, each ORLY lacquer is free of DBP, Toluene, Formaldehyde
 and features Orly's award-winning Gripper Cap.",3,,nail_polish,,,2016-10-01T18:26:54.223Z,2017-12-23T20:51:09.765Z,https://makeup-api.herokuapp.com/api/v1/products/148.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/148/original/data?1514062269,#55413a,Prince Charming (40715) ,#401e14,Hot Chocolate (40719) ,#171916,Goth (40637) ,#db0930,Monroe's Red (40052) ,#6c1657,Gorgeous (40131) ,#681364,Purple Crush (40464) ,#631232,Forever Crimson (40041) ,#591129,Ruby (40363) ,#581328,Bus Stop Crimson (40087) ,#241518,Vixen (40653) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,wet n wild,Wet n Wild Wild Shine Nail Colour ,1.99,,,"https://d3t32hsnjxo7q6.cloudfront.net/i/6f53a1fba843dde57271decf3b5c7ad0_ra,w158,h184_pa,w158,h184.png",https://well.ca/products/wet-n-wild-wild-shine-nail-colour_114017.html,https://well.ca,www.wetnwildbeauty.com,"Wet n Wild's claim to fame! This brand was launched in 1979 with this epic nail polish and it is one of their top-sellers. Why? Here’s what we think: not only are they just straight up awesome, but we’ve got every color, texture, and effect that you can possibly think of: creams, metallics, glitters, you name it! After decades of these flying off the shelves, they're pretty sure you already have a couple stashed away, but with so many colors, you can always add a new one – or double up! Everyone we talk to agrees—this is simply the best nail polish brand out there.Features:Purse Pride! New improved formula and packaging!High-shine finish in every color imaginable!3-Free: No Formaldehyde, Toluene, or PhthalatesStill the #1 selling nail polish in the market!Ingredients: Butyl Acetate, Ethyl Acetate, Nitrocellulose, Tosylamide/Epoxy Resin, Acetyl Tributyl Citrate, Isopropyl Alcohol, Triphenyl Phosphate, Stearalkonium Bentonite, Phthalic Anhydride/Trimellitic Anhydride/Glycols Copolymer, Silica, Etocrylene, Diacetone Alcohol, Trimethylpentanediyl Dibenzoate, Alumina, Titanium Dioxide/CI 77891 ",5,,nail_polish,,,2016-10-01T18:26:52.938Z,2017-12-23T20:51:08.840Z,https://makeup-api.herokuapp.com/api/v1/products/147.json,//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/147/original/open-uri20171223-4-15noy9x?1514062268,#017F8D,Be More Pacific  ,#272727,Black Creme ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
